Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
31.96,6,64.05,917.196739092404,0.03,0.25,0.13,0.26,0.64,0.0,0.0,64,25,3,13,0.93,0.0,0.01,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,37666,60,1514,376.66,527.4794882315807,376.66,0.0010902905464172,100,278234.61050505034
34.56,6,62.43,2428.946027333797,0.03,0.48,0.06,0.06,0.83,0.0,0.0,83,48,3,6,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,14842,60,1514,148.42,290.628200818694,148.42,0.0004134511947631,100,84464.75111111111
33.68,6,65.4,1254.4238113894862,0.03,0.36,0.06,0.26,0.64,0.0,0.0,64,36,3,6,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,32136,60,2231,321.36,487.6382273859184,321.36,0.0007979488372802,100,237791.04080808064
32.04,6,66.41,1014.6094133641031,0.02,0.33,0.07,0.33,0.77,0.0,0.0,77,33,2,7,0.89,0.02,0.03,0.0,0.0,0.0,0.0,0.92,0.07,0.0,0.01,0.0,0.0,0.99,0.99,57165,60,4410,571.65,912.2649621196198,571.65,0.0010014605522155,100,832227.3611111112
33.68,6,64.76,1340.6628672251825,0.03,0.39,0.08,0.19,0.65,0.0,0.0,65,39,3,8,0.9,0.06,0.04,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,33062,60,2962,330.62,544.4492682119845,330.62,0.0007461690902709,100,296425.0056565655
34.44,6,63.71,1074.333136958582,0.01,0.45,0.1,0.09,0.64,0.0,0.0,64,45,1,10,0.93,0.04,0.02,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,27425,60,2962,274.25,602.8047135907887,274.25,0.001035931110382,100,363373.5227272727
29.44,6,69.38,899.2239021001809,0.07,0.14,0.27,0.14,0.6,0.0,0.0,60,14,7,27,0.93,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,34665,60,2962,346.65,644.4015840414661,346.65,0.0011120986938476,100,415253.40151515073
33.36,6,68.43,856.7812363392723,0.1,0.29,0.1,0.2,0.85,0.0,0.0,85,29,10,10,0.93,0.05,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,20171,60,1514,201.71,357.3179636846112,201.71,0.0012260603904724,100,127676.12717171712
31.32,6,66.45,474.9851365568225,0.14,0.24,0.17,0.17,0.75,0.0,0.0,75,24,14,17,0.89,0.02,0.0,0.0,0.0,0.0,0.0,0.91,0.08,0.0,0.01,0.0,0.0,0.99,0.99,26698,60,2962,266.98,489.40999275668776,266.98,0.0021955299377441,100,239522.1410101012
33.48,6,65.69,1029.211387739678,0.03,0.44,0.09,0.15,0.55,0.0,0.0,55,44,3,9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,1.0,37482,60,2008,374.82,565.0222911487208,374.82,0.0009977293014526,100,319250.18949494977
31.8,6,64.26,674.3264860554439,0.02,0.42,0.19,0.09,0.42,0.0,0.0,42,42,2,19,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.03,0.0,0.02,0.0,0.0,0.98,0.98,18417,60,2962,184.17,411.5287109048284,184.17,0.0014829921722412,100,169355.8798989898
31.92,6,69.46,758.8918159974525,0.01,0.37,0.11,0.2,0.55,0.0,0.0,55,37,1,11,0.87,0.03,0.03,0.0,0.0,0.0,0.0,0.92,0.06,0.0,0.02,0.0,0.0,0.98,0.98,45473,60,2962,454.73,746.0319793698021,454.73,0.0013256192207336,100,556563.7142424248
33.52,6,66.89,1252.644279587619,0.03,0.28,0.07,0.17,0.8,0.0,0.0,80,28,3,7,0.95,0.03,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,13337,60,1280,133.37,172.34916725805627,133.37,0.000799970626831,100,29704.23545454545
30.32,6,67.99,969.8283616083093,0.01,0.18,0.08,0.29,0.75,0.0,0.0,75,18,1,8,0.87,0.04,0.05,0.0,0.0,0.0,0.0,0.92,0.07,0.0,0.01,0.0,0.0,0.99,0.99,66855,60,2962,668.55,787.8574625610468,668.55,0.0010532283782958,100,620719.3813131312
34.12,6,65.58,1152.6043012052828,0.0,0.47,0.14,0.18,0.61,0.0,0.0,61,47,0,14,0.97,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,36086,60,2962,360.86,653.2190533941668,360.86,0.0008676099777221,100,426695.13171717146
31.32,6,63.98,877.6861233526269,0.04,0.24,0.11,0.28,0.79,0.0,0.0,79,24,4,11,0.9,0.04,0.01,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03,0.0,0.0,0.97,0.97,46557,60,2962,465.57,651.6090148101225,465.57,0.001141300201416,100,424594.3081818184
31.48,6,66.72,1272.9917082468344,0.07,0.12,0.15,0.2,0.83,0.0,0.0,83,12,7,15,0.95,0.02,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,27112,60,2616,271.12,467.9690329045033,271.12,0.0007855606079101,100,218995.01575757604
32.64,6,62.02,766.5351431072578,0.04,0.38,0.1,0.2,0.75,0.0,0.0,75,38,4,10,0.91,0.04,0.0,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.02,0.01,0.0,0.98,0.98,33909,60,2962,339.09,548.2977531976727,339.09,0.0013105106353759,100,300630.42616161605
32.56,6,64.0,1061.0754690251158,0.03,0.23,0.08,0.39,0.76,0.0,0.0,76,23,3,8,0.94,0.02,0.01,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.01,0.0,0.0,0.99,0.99,54982,60,2962,549.82,669.2055651926754,549.82,0.0009603595733642,100,447836.08848484815
31.32,6,62.39,1191.2692033503083,0.08,0.15,0.15,0.22,0.73,0.0,0.0,73,15,8,15,0.93,0.03,0.01,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.02,0.0,0.0,0.98,0.98,25176,60,2962,251.76,481.16745903725024,251.76,0.0008394503593444,100,231522.1236363639
34.48,6,65.05,1491.9340381030977,0.04,0.39,0.08,0.19,0.68,0.0,0.0,68,39,4,8,0.91,0.01,0.01,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.0,0.02,0.0,1.0,1.0,13429,60,524,134.29,134.804631922938,134.29,0.0006702995300292,100,18172.288787878795
33.48,6,68.45,1445.5092172966042,0.03,0.37,0.07,0.3,0.72,0.0,0.0,72,37,3,7,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,61457,60,2962,614.57,859.528708718395,614.57,0.0007195687294006,100,738789.6011111115
32.56,6,66.01,1047.185860769828,0.09,0.31,0.17,0.12,0.72,0.02,0.02,72,31,9,17,0.87,0.02,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,24548,60,2044,245.48,457.3060438894042,245.48,0.0009549522399902,100,209128.81777777767
31.6,6,64.67,810.8789878860289,0.08,0.27,0.18,0.21,0.71,0.0,0.0,71,27,8,18,0.82,0.07,0.04,0.0,0.0,0.0,0.0,0.92,0.06,0.0,0.01,0.01,0.0,0.99,0.99,40098,60,2962,400.98,716.1246291285092,400.98,0.001234757900238,100,512834.4844444449
30.28,6,70.35,902.917369889436,0.05,0.23,0.19,0.09,0.59,0.0,0.0,59,23,5,19,0.76,0.12,0.01,0.0,0.0,0.0,0.0,0.92,0.06,0.0,0.01,0.01,0.0,0.99,0.99,24574,60,2962,245.74,485.9380103459596,245.74,0.0011075520515441,100,236135.74989898992
30.48,6,64.99,770.0548583010817,0.05,0.23,0.24,0.23,0.65,0.0,0.0,65,23,5,24,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.01,0.0,0.0,0.99,0.99,37777,60,2962,377.77,609.85901425881,377.77,0.0013307881355285,100,371928.0172727275
33.28,6,63.36,1553.589776831188,0.06,0.14,0.06,0.3,0.87,0.0,0.0,87,14,6,6,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,59243,60,2962,592.43,704.4775735367033,592.43,0.0006437015533447,100,496288.6516161612
31.64,6,65.27,729.8795629392838,0.04,0.2,0.17,0.21,0.75,0.0,0.0,75,20,4,17,0.9,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.03,0.0,0.02,0.0,0.0,0.98,0.98,43123,60,2962,431.23,682.2222727190456,431.23,0.0013716483116149,100,465427.2293939398
33.44,6,65.64,785.7930520245725,0.06,0.36,0.12,0.2,0.63,0.0,0.0,63,36,6,12,0.93,0.02,0.02,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,31500,60,2962,315.0,564.0518279790117,315.0,0.0012726116180419,100,318154.4646464646
31.68,6,65.96,838.6863532385264,0.04,0.37,0.12,0.05,0.55,0.0,0.0,55,37,4,12,0.82,0.06,0.01,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.02,0.03,0.0,0.98,0.98,12966,60,2962,129.66,320.1965059525827,129.66,0.0012135791778564,100,102525.80242424233
35.36,6,63.6,1167.9361552234484,0.01,0.59,0.1,0.06,0.55,0.0,0.0,55,59,1,10,0.93,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,30222,60,1514,302.22,515.8344535161871,302.22,0.000880970954895,100,266085.1834343434
33.08,6,65.59,741.9554788220144,0.05,0.34,0.06,0.09,0.6,0.0,0.0,60,34,5,6,0.81,0.1,0.03,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,17883,60,1514,178.83,348.37817762664827,178.83,0.0013477897644042,100,121367.3546464645
34.6,6,67.75,1784.9469321054378,0.0,0.61,0.11,0.05,0.3,0.0,0.0,30,61,0,11,0.93,0.03,0.03,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,35463,60,1514,354.63,551.3698946325145,354.63,0.0005619096755981,100,304008.7607070701
32.76,6,63.57,1198.5232429219673,0.01,0.43,0.05,0.2,0.69,0.0,0.0,69,43,1,5,0.87,0.05,0.05,0.0,0.0,0.0,0.0,0.92,0.06,0.0,0.02,0.0,0.0,0.98,0.98,32026,60,2962,320.26,573.8287081199634,320.26,0.0008343791961669,100,329279.3862626261
39.92,6,64.0,10383.996831055654,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8840,74,1514,88.4,144.00000000000014,88.4,9.631156921386718e-05,100,20736.00000000004
32.84,6,70.23,1637.331896770466,0.06,0.37,0.11,0.12,0.62,0.0,0.0,62,37,6,11,0.89,0.07,0.04,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,31494,60,2974,314.94,601.6836448540448,314.94,0.0006107687950134,100,362023.2084848483
31.64,6,62.27,709.1789236614246,0.02,0.38,0.18,0.14,0.56,0.0,0.0,56,38,2,18,0.88,0.07,0.0,0.0,0.0,0.0,0.0,0.95,0.02,0.0,0.02,0.01,0.0,0.98,0.98,46272,60,1514,462.72,628.1851377362625,462.72,0.0014118003845214,100,394616.5672727272
33.04,6,62.61,1209.0153609343968,0.04,0.18,0.06,0.15,0.75,0.0,0.0,75,18,4,6,0.95,0.0,0.0,0.0,0.0,0.01,0.0,0.96,0.01,0.0,0.02,0.01,0.0,0.98,0.98,18017,60,2962,180.17,392.4557764444885,180.17,0.0008271288871765,100,154021.53646464634
33.48,6,67.5,1099.0354658246754,0.06,0.3,0.12,0.13,0.84,0.0,0.0,84,30,6,12,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,38446,60,2962,384.46,626.6412860753287,384.46,0.0009109902381896,100,392679.3014141419
33.8,6,62.87,1030.9290716166029,0.07,0.31,0.15,0.21,0.73,0.0,0.0,73,31,7,15,0.95,0.01,0.0,0.0,0.0,0.01,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,28552,60,2274,285.52,470.04703138853233,285.52,0.0009700202941894,100,220944.21171717191
33.36,6,67.65,1001.8234061915556,0.02,0.39,0.08,0.16,0.79,0.0,0.0,79,39,2,8,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,1.0,48245,60,2962,482.45,680.542703444921,482.45,0.0009991812705993,100,463138.3712121217
31.0,6,70.63,704.9842843936465,0.04,0.13,0.11,0.3,0.76,0.0,0.0,76,13,4,11,0.93,0.02,0.02,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.0,0.01,0.0,1.0,1.0,70513,60,2962,705.13,849.7506545148906,705.13,0.0014231395721435,100,722076.1748484849
33.16,6,63.85,979.6525451836072,0.03,0.32,0.12,0.19,0.72,0.0,0.0,72,32,3,12,0.97,0.0,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,20506,60,1514,205.06,332.93220773829444,205.06,0.0010326099395751,100,110843.85494949482
32.68,6,62.98,598.7671487101886,0.09,0.47,0.17,0.13,0.52,0.0,0.0,52,47,9,17,0.87,0.04,0.04,0.0,0.0,0.0,0.0,0.92,0.06,0.01,0.02,0.0,0.0,0.98,0.98,28162,60,2962,281.62,563.5490671726031,281.62,0.001680998802185,100,317587.5511111111
32.68,6,68.96,1558.1897480477603,0.01,0.28,0.14,0.19,0.61,0.0,0.0,61,28,1,14,0.95,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39805,60,1514,398.05,551.7042168855453,398.05,0.0006422615051269,100,304377.54292929283
32.68,6,62.15,798.562159198221,0.01,0.41,0.11,0.18,0.61,0.0,0.0,61,41,1,11,0.9,0.05,0.01,0.0,0.0,0.0,0.0,0.95,0.03,0.0,0.02,0.0,0.0,0.98,0.98,30467,60,2962,304.67,578.2297445434187,304.67,0.001252269744873,100,334349.63747474726
31.88,6,65.96,1166.3155553083811,0.07,0.19,0.14,0.24,0.8,0.0,0.0,80,19,7,14,0.93,0.04,0.01,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,37917,60,2962,379.17,639.908485486776,379.17,0.0008574295043945,100,409482.8697979795
32.08,6,65.44,970.5532261498164,0.04,0.23,0.12,0.3,0.79,0.0,0.0,79,23,4,12,0.91,0.0,0.01,0.0,0.0,0.0,0.0,0.94,0.05,0.0,0.01,0.0,0.0,0.99,0.99,54163,60,2962,541.63,747.4179479982394,541.63,0.0011278200149536,100,558633.5889898988
31.76,6,63.01,1109.510306005841,0.08,0.22,0.14,0.23,0.66,0.0,0.0,66,22,8,14,0.81,0.11,0.02,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.0,0.01,0.0,1.0,1.0,28863,60,2962,288.63,483.4233908785186,288.63,0.0009013295173645,100,233698.17484848495
31.28,6,66.18,791.4721938645537,0.04,0.36,0.09,0.18,0.62,0.0,0.0,62,36,4,9,0.77,0.07,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15374,60,1511,153.74,246.36552543164828,153.74,0.0012981295585632,100,60695.97212121213
32.28,6,68.56,804.0209636050653,0.04,0.33,0.15,0.15,0.55,0.0,0.0,55,33,4,15,0.87,0.02,0.0,0.0,0.0,0.0,0.0,0.93,0.05,0.0,0.0,0.02,0.0,1.0,1.0,29843,60,2962,298.43,506.5356540144818,298.43,0.0012437605857849,100,256578.3687878788
31.4,6,66.37,907.3925280754244,0.02,0.39,0.13,0.09,0.6,0.0,0.0,60,39,2,13,0.86,0.04,0.01,0.0,0.0,0.0,0.0,0.92,0.05,0.0,0.0,0.03,0.0,1.0,1.0,23375,60,2962,233.75,461.8355423544383,233.75,0.0011035203933715,100,213292.06818181815
32.2,6,65.56,757.3228753071775,0.08,0.47,0.11,0.12,0.55,0.0,0.0,55,47,8,11,0.86,0.02,0.07,0.0,0.0,0.0,0.0,0.88,0.11,0.0,0.0,0.01,0.0,1.0,1.0,17253,60,2962,172.53,431.2067973968085,172.53,0.0013253903388977,100,185939.30212121227
30.36,6,63.61,1146.4733602300437,0.02,0.19,0.16,0.3,0.6,0.0,0.0,60,19,2,16,0.88,0.02,0.02,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,1.0,42132,60,2962,421.32,571.7870953635125,421.32,0.0008722496032714,100,326940.48242424254
33.92,6,63.6,1075.7190817297458,0.09,0.36,0.13,0.12,0.66,0.0,0.0,66,36,9,13,0.82,0.02,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,21648,60,2962,216.48,455.1804277626421,216.48,0.0009608197212219,100,207189.2218181819
31.16,6,63.84,1032.0020471232017,0.04,0.18,0.18,0.14,0.67,0.0,0.0,67,18,4,18,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,1.0,26036,60,2962,260.36,524.4555140930697,260.36,0.0009740996360778,100,275053.58626262605
33.6,6,67.99,860.2518218009012,0.05,0.44,0.08,0.15,0.67,0.0,0.0,67,44,5,8,0.88,0.01,0.01,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0,1.0,1.0,25261,60,1514,252.61,415.7014491777538,252.61,0.001193311214447,100,172807.69484848465
32.32,6,65.17,801.2562420481942,0.02,0.31,0.11,0.15,0.69,0.0,0.0,69,31,2,11,0.88,0.01,0.03,0.0,0.0,0.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1.0,31526,60,2962,315.26,574.4272618808402,315.26,0.0012480688095092,100,329966.67919191933
33.28,6,66.81,858.4787565445562,0.01,0.35,0.06,0.11,0.78,0.0,0.0,78,35,1,6,0.93,0.03,0.03,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,35298,60,2962,352.98,576.7677784889079,352.98,0.0012173914909362,100,332661.07030303
31.96,6,67.05,712.2607289869445,0.05,0.37,0.16,0.14,0.64,0.0,0.0,64,37,5,16,0.94,0.0,0.02,0.0,0.0,0.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1.0,22379,60,1514,223.79,383.0122316531935,223.79,0.0014340996742248,100,146698.36959595955
35.48,6,64.0,2641.864918148435,0.1,0.45,0.02,0.18,0.57,0.0,0.0,57,45,10,2,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,27436,60,1514,274.36,450.5130525357176,274.36,0.0003792190551757,100,202962.01050505028
35.08,6,67.6,1556.876821142889,0.02,0.46,0.05,0.23,0.49,0.0,0.0,49,46,2,5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,47066,60,1514,470.66,586.6257082809801,470.66,0.0006423115730285,100,344129.7216161616
33.44,6,63.66,869.9962248965995,0.07,0.42,0.15,0.2,0.62,0.0,0.0,62,42,7,15,0.92,0.04,0.01,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,30267,60,2886,302.67,518.303293585343,302.67,0.0011516094207763,100,268638.3041414143
32.52,6,71.56,441.7893594834578,0.07,0.32,0.14,0.18,0.57,0.02,0.01,57,32,7,14,0.78,0.13,0.05,0.0,0.0,0.0,0.0,0.92,0.07,0.0,0.0,0.01,0.0,1.0,1.0,24142,60,1514,241.42,390.1834631932713,241.42,0.002345540523529,100,152243.13494949488
32.16,6,64.0,2104.908588147323,0.0,0.14,0.08,0.25,0.78,0.0,0.0,78,14,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54888,60,2962,548.88,710.9854774120981,548.88,0.0004808378219604,100,505500.3490909092
29.44,6,57.7,1296.2425905666091,0.01,0.19,0.06,0.27,0.61,0.0,0.0,61,19,1,6,0.81,0.04,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,0.0,0.0,1.0,1.0,51055,60,2962,510.55,615.6374601364283,510.55,0.0007714819908142,100,379009.4823232324
32.84,6,64.0,2102.9245278288904,0.11,0.42,0.28,0.06,0.71,0.0,0.0,71,42,11,28,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,1.0,7852,60,216,78.52,33.62252732074647,78.52,0.0004859781265258,100,1130.474343434343
31.2,6,64.5,495.75190089462905,0.05,0.39,0.1,0.07,0.55,0.0,0.0,55,39,5,10,0.77,0.07,0.04,0.0,0.0,0.0,0.0,0.84,0.14,0.0,0.02,0.0,0.0,0.98,0.98,11630,60,523,116.3,120.06500764421772,116.3,0.0020182299613952,100,14415.606060606058
29.96,6,61.79,438.9408833228159,0.01,0.45,0.04,0.15,0.49,0.0,0.0,49,45,1,4,0.76,0.04,0.02,0.0,0.0,0.0,0.0,0.81,0.14,0.0,0.04,0.01,0.0,0.96,0.96,30802,60,2962,308.02,568.1471032303964,308.02,0.002278242111206,100,322791.13090909075
36.0,6,65.91,1273.997035453065,0.0,0.65,0.06,0.1,0.32,0.0,0.0,32,65,0,6,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,21125,60,1514,211.25,388.776879612474,211.25,0.0008114290237426,100,151147.46212121213
40.0,6,63.92,13331.333036679169,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,7.502079010009766e-05,100,0.0
37.84,6,65.54,1058.3471904356977,0.03,0.79,0.03,0.04,0.26,0.01,0.01,26,79,3,3,0.92,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,12455,60,2962,124.55,323.9560194304969,124.55,0.0009448790550231,100,104947.50252525246
32.48,6,80.92,432.3632495196312,0.02,0.36,0.04,0.31,0.64,0.01,0.0,64,36,2,4,0.73,0.12,0.04,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1.0,35528,60,2962,355.28,556.2758032603338,355.28,0.0023171496391296,100,309442.7692929296
37.48,6,62.92,3116.147965438079,0.0,0.86,0.03,0.02,0.1,0.0,0.0,10,86,0,3,0.93,0.01,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,7880,60,567,78.8,49.99252469372327,78.8,0.000320930480957,100,2499.252525252531
39.92,6,64.0,34258.7927795475,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7714,74,388,77.14,31.39999999999999,77.14,2.919912338256836e-05,100,985.9599999999996
35.92,6,70.38,1481.1755316519173,0.0,0.73,0.07,0.02,0.18,0.0,0.0,18,73,0,7,0.93,0.0,0.03,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,11674,60,1514,116.74,247.1776288461805,116.74,0.000675151348114,100,61096.78020202018
32.4,6,70.18,671.2765974472852,0.06,0.44,0.12,0.12,0.54,0.0,0.0,54,44,6,12,0.85,0.02,0.06,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,14097,60,1514,140.97,249.49854577418745,140.97,0.0014946389198303,100,62249.5243434343
39.2,6,64.0,7732.718792057669,0.02,0.93,0.03,0.01,0.07,0.0,0.0,7,93,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7528,60,262,75.28,19.02368539638436,75.28,0.0001293301582336,100,361.9006060606076
40.0,6,64.0,22685.40213099681,0.0,1.0,0.0,0.0,0.03,0.0,0.0,3,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,4.409074783325196e-05,100,0.0
39.04,6,63.84,2784.5816791257816,0.0,0.89,0.0,0.02,0.14,0.0,0.0,14,89,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15154,66,1514,151.54,317.09611772897483,151.54,0.0003591299057006,100,100549.94787878788
38.08,6,65.23,1623.031916540259,0.0,0.84,0.0,0.02,0.22,0.0,0.0,22,84,0,0,0.92,0.04,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,14337,60,1514,143.37,299.37286824698134,143.37,0.0006161594390869,100,89624.11424242446
40.0,6,64.0,24937.891670134966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,4.581928253173828e-05,100,0.0
37.12,6,67.03,1203.0955809377383,0.02,0.83,0.02,0.03,0.15,0.0,0.0,15,83,2,2,0.92,0.02,0.01,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,15094,60,1514,150.94,315.85953980984783,150.94,0.0008312010765075,100,99767.24888888883
33.12,6,64.68,657.6308816381568,0.04,0.41,0.11,0.13,0.58,0.0,0.0,58,41,4,11,0.84,0.06,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,22598,60,2962,225.98,447.1207095280749,225.98,0.001523380279541,100,199916.92888888912
38.56,6,64.0,13613.008341176852,0.01,0.82,0.01,0.04,0.18,0.0,0.0,18,82,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24663,66,1514,246.63,453.54183384832857,246.63,7.345914840698243e-05,100,205700.19505050487
39.36,6,64.0,22322.001064395958,0.0,0.92,0.01,0.02,0.08,0.0,0.0,8,92,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16107,66,1514,161.07,329.8282765625207,161.07,4.658937454223633e-05,100,108786.69202020264
34.96,6,71.09,667.6861115754117,0.05,0.59,0.1,0.13,0.49,0.0,0.0,49,59,5,10,0.81,0.07,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,16761,60,1716,167.61,297.2758435724592,167.61,0.001596941947937,100,88372.92717171725
